,latitude,longitude,curah_hujan,Penggunaan_Lahan,Jenis_Tanah,Kategori_Curah_Hujan,Ket_Jenis_Tanah,Ket_Penggunaan_Lahan,Prediksi,prediksi_normal
130,-7.190244655,107.4301148,2637.39,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
131,-7.182035515,107.4311855,2637.7,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
132,-7.17561097,107.4376101,2584.09,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
133,-7.174183293,107.4526007,2412.15,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
134,-7.181678596,107.4522438,2420.39,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
135,-7.180964757,107.4593821,2336.06,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
136,-7.1966692,107.4458192,2455.94,0.0,0.8571428571428572,0.3333333333333333,Podsolik,Perkebunan/Kebun,0.9997712,1
137,-7.191672332,107.4397516,2527.66,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
138,-7.184533949,107.4383239,2567.99,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
139,-7.177752485,107.4436777,2514.24,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
140,-7.163475719,107.4443915,2532.67,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
141,-7.165617234,107.4386808,2575.26,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
142,-7.170971021,107.4458192,2501.67,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
143,-7.153838902,107.4493884,2474.15,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
144,-7.139205217,107.4411793,2547.9,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
145,-7.122786936,107.4458192,2483.17,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
146,-7.132729001,107.449596,2465.89,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
147,-7.1295684,107.4440346,2512.33,0.75,0.2857142857142857,0.6666666666666666,Andosol,Sawah Tadah Hujan,0.999592,1
148,-7.133929,107.43403,2615.84,0.75,0.2857142857142857,0.6666666666666666,Andosol,Sawah Tadah Hujan,0.999592,1
149,-7.12528537,107.4279733,2649.58,0.75,0.0,0.6666666666666666,Regosol,Sawah Tadah Hujan,0.9870545,0
150,-7.136706783,107.424761,2708.51,0.75,0.0,0.6666666666666666,Regosol,Sawah Tadah Hujan,0.9870545,0
151,-7.135636025,107.4194072,2764.96,0.75,0.0,0.6666666666666666,Regosol,Sawah Tadah Hujan,0.9870545,0
152,-7.143845166,107.4126257,2849.39,0.0,0.0,0.6666666666666666,Regosol,Perkebunan/Kebun,0.7973863,0
153,-7.151697387,107.4058443,2940.99,0.125,0.0,0.6666666666666666,Regosol,Hutan,0.9008044,0
154,-7.152411225,107.4151242,2843.76,0.125,0.0,0.6666666666666666,Regosol,Hutan,0.9008044,0
155,-7.147414357,107.4215487,2772.72,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
156,-7.147213001,107.428273,2707.12,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
157,-7.139562136,107.4286871,2671.27,0.75,0.2857142857142857,0.6666666666666666,Andosol,Sawah Tadah Hujan,0.999592,1
158,-7.130282238,107.4229764,2710.62,0.75,0.0,0.6666666666666666,Regosol,Sawah Tadah Hujan,0.9870545,0
159,-7.135992944,107.4140534,2825.61,0.0,0.0,0.6666666666666666,Regosol,Perkebunan/Kebun,0.7973862,0
160,-7.140275974,107.4090565,2878.1,0.0,0.0,0.6666666666666666,Regosol,Perkebunan/Kebun,0.7973863,0
161,-7.15931,107.409173,2905.52,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
162,-7.167758749,107.4086996,2896.93,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
163,-7.170971021,107.4029889,2942.12,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
164,-7.178823242,107.4079858,2883.96,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
165,-7.184890868,107.415838,2790.03,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
166,-7.189887736,107.4236902,2698.31,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
167,-7.176681727,107.4272594,2690.34,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
168,-7.16704491,107.4208349,2773.92,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
169,-7.157408093,107.4283302,2713.92,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
170,-7.155623498,107.4340409,2646.49,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
171,-7.159549608,107.4401085,2579.27,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
172,-7.152054306,107.4436777,2536.65,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
173,-7.148128195,107.4483176,2494.56,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
174,-7.235930307,107.3972782,2682.08,0.125,0.8571428571428572,0.6666666666666666,Podsolik,Hutan,0.9999262,1
175,-7.235216468,107.402632,2660.71,0.125,0.8571428571428572,0.6666666666666666,Podsolik,Hutan,0.9999262,1
176,-7.231290358,107.402632,2669.85,0.125,0.8571428571428572,0.6666666666666666,Podsolik,Hutan,0.9999262,1
177,-7.220939702,107.3944229,2772.68,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
178,-7.22201046,107.389426,2790.63,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
179,-7.236644145,107.3854999,2733.01,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
180,-7.242354851,107.3940659,2663.6,0.125,0.8571428571428572,0.6666666666666666,Podsolik,Hutan,0.9999262,1
181,-7.243782528,107.4015612,2627.2,0.125,0.8571428571428572,0.6666666666666666,Podsolik,Hutan,0.9999262,1
182,-7.183106272,107.490791,2044.61,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
183,-7.161513625,107.3810691,3097.21,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
184,-7.157944433,107.3753584,3118.51,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
185,-7.145452263,107.3878506,3063.65,0.125,0.2857142857142857,1.0,Andosol,Hutan,0.9967923,0
186,-7.140069,107.394685,2997.11,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
187,-7.154375242,107.3935613,3038.21,0.125,0.0,1.0,Regosol,Hutan,0.91858226,0
188,-7.16793817,107.390349,3038.33,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
189,-7.183642612,107.385709,3013.77,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
190,-7.196848621,107.3828537,2961.8,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.9924661,0
191,-7.20148857,107.3810691,2936.01,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.9924661,0
192,-7.208270034,107.3764291,2914.79,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
193,-7.224331396,107.3714323,2839.5,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
194,-7.231469779,107.37286,2791.24,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
195,-7.236109728,107.3735738,2770.32,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
196,-7.220048366,107.3803553,2833.26,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
197,-7.198990136,107.3650077,2984.02,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
198,-7.18863948,107.3528725,3043.24,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
199,-7.183285693,107.3493033,3054.21,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
200,-7.169722765,107.3468049,3091.65,0.0,0.8571428571428572,1.0,Podsolik,Perkebunan/Kebun,0.999948,1
201,-7.147236859,107.3543002,3118.48,0.0,0.8571428571428572,1.0,Podsolik,Perkebunan/Kebun,0.999948,1
202,-7.14259691,107.3578693,3116.34,0.0,0.8571428571428572,1.0,Podsolik,Perkebunan/Kebun,0.999948,1
203,-7.135815446,107.3664354,3093.13,0.0,0.8571428571428572,1.0,Podsolik,Perkebunan/Kebun,0.999948,1
204,-7.128677063,107.3739307,3052.97,0.125,0.2857142857142857,1.0,Andosol,Hutan,0.9967923,0
205,-7.121803,107.367487,3025.21,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
206,-7.126178629,107.3510879,3053.37,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
207,-7.134184,107.351033,3077.14,0.0,0.8571428571428572,1.0,Podsolik,Perkebunan/Kebun,0.999948,1
208,-7.129033982,107.3471618,3054.69,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
209,-7.122252518,107.3446633,3025.29,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
210,-7.127249386,107.3278881,2998.62,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
211,-7.1646934,107.3586752,3118.86,0.0,0.8571428571428572,1.0,Podsolik,Perkebunan/Kebun,0.999948,1
212,-7.151876808,107.385709,3082.57,0.0,0.2857142857142857,1.0,Andosol,Perkebunan/Kebun,0.99300283,0
213,-7.135436,107.397823,2967.62,0.0,0.2857142857142857,0.6666666666666666,Andosol,Perkebunan/Kebun,0.99246603,0
214,-7.129689,107.408796,2839.51,0.125,0.0,0.6666666666666666,Regosol,Hutan,0.9008044,0
215,-7.122609438,107.4106934,2792.15,0.0,0.0,0.6666666666666666,Regosol,Perkebunan/Kebun,0.7973863,0
216,-7.113686459,107.4139057,2720.62,0.0,0.0,0.6666666666666666,Regosol,Perkebunan/Kebun,0.7973863,0
217,-7.102621965,107.4146195,2647.95,0.125,0.2857142857142857,0.6666666666666666,Andosol,Hutan,0.9965759,0
218,-7.09619742,107.4196164,2585.86,0.0,0.8571428571428572,0.6666666666666666,Podsolik,Perkebunan/Kebun,0.99989223,1
219,-7.087631361,107.4310378,2463.61,0.0,0.0,0.3333333333333333,Regosol,Perkebunan/Kebun,0.7392118,0
220,-7.086560603,107.4449576,2391.17,0.625,0.0,0.3333333333333333,Regosol,Sawah,0.9494667,0
221,-7.095483582,107.4338931,2481.61,1.0,0.0,0.3333333333333333,Regosol,Permukiman,0.94738746,0
222,-7.122557,107.421504,2698.76,0.75,0.0,0.6666666666666666,Regosol,Sawah Tadah Hujan,0.9870545,0
223,-7.118061952,107.4290626,2608.16,0.75,0.0,0.6666666666666666,Regosol,Sawah Tadah Hujan,0.9870545,0
224,-7.119141999,107.43208,2590.39,0.75,0.0,0.6666666666666666,Regosol,Sawah Tadah Hujan,0.9870545,0
225,-7.1204921,107.4401697,2527.76,1.0,0.0,0.6666666666666666,Regosol,Permukiman,0.9888639,0
226,-7.126535548,107.4549514,2411.46,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
227,-7.119041001,107.459132,2377.24,0.0,0.8571428571428572,0.3333333333333333,Podsolik,Perkebunan/Kebun,0.9997712,1
228,-7.124438,107.47321,2294.3,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
229,-7.140098476,107.4852895,2195.56,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
230,-7.13831388,107.4920709,2158.25,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
231,-7.101639,107.479454,2285.88,0.0,0.8571428571428572,0.3333333333333333,Podsolik,Perkebunan/Kebun,0.9997712,1
232,-7.1002023,107.4706433,2317.37,1.0,0.0,0.3333333333333333,Regosol,Permukiman,0.94738746,0
233,-7.080481,107.479264,2289.31,0.625,0.0,0.3333333333333333,Regosol,Sawah,0.9494667,0
234,-7.077721001,107.447778,2364.52,0.625,0.0,0.3333333333333333,Regosol,Sawah,0.9494667,0
235,-7.116165,107.463096,2352.24,0.75,0.8571428571428572,0.3333333333333333,Podsolik,Sawah Tadah Hujan,0.9999708,1
236,-7.162227463,107.4942125,2066.34,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
237,-7.159729029,107.4895725,2104.34,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
238,-7.184229755,107.5614146,1729.27,1.0,0.2857142857142857,0.0,Andosol,Permukiman,0.9904824,0
239,-7.1640453,107.6030197,1900.05,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
240,-7.141399457,107.5495173,1911.52,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
241,-7.171142719,107.53762,1770.35,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
242,-7.17352218,107.5721222,1771.37,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
243,-7.197316791,107.6078141,1870.97,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
244,-7.108087003,107.6446958,2100.38,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
245,-7.097379428,107.599486,2114.09,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
246,-7.240147089,107.5661736,1856.95,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
247,-7.21873194,107.6316087,1953.01,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
248,-7.247285472,107.5990894,1916.25,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
249,-7.1692579,107.6692015,2049.37,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
250,-7.191368138,107.6371608,1970.27,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
251,-7.2300348,107.6643743,2021.18,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
252,-7.15510652,107.5305309,1871.82,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
253,-7.159865442,107.5590845,1800.35,0.75,0.2857142857142857,0.0,Andosol,Sawah Tadah Hujan,0.99342674,0
254,-7.205551093,107.5543256,1743.21,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
255,-7.219827859,107.539097,1801.3,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
256,-7.238863547,107.5067363,1978.76,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
257,-7.160817226,107.4981703,2035.62,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
258,-7.153202951,107.5448077,1842.31,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
259,-7.097999456,107.503881,2231.9,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
260,-7.090385181,107.5229167,2216.77,0.125,0.5714285714285714,0.3333333333333333,Latosol,Hutan,0.99931806,1
261,-7.079915552,107.5467113,2198.8,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
262,-7.129408341,107.622854,2044.0,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
263,-7.126552988,107.6047701,2024.52,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
264,-7.150347598,107.6123844,1969.99,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
265,-7.154154736,107.6409379,2024.24,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
266,-7.167479717,107.6257094,1962.46,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
267,-7.175093992,107.649504,2011.77,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
268,-7.127504772,107.6409379,2068.67,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
269,-7.129408341,107.6961414,2087.87,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
270,-7.154154736,107.6809129,2070.34,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
271,-7.153202951,107.7094664,2081.52,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
272,-7.166527933,107.6904307,2069.89,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
273,-7.191274327,107.676154,2043.86,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
274,-7.209358231,107.6637808,2020.58,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
275,-7.252188529,107.6476004,2007.5,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
276,-7.236753,107.497716,2016.74,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
277,-7.229385,107.505296,1958.33,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
278,-7.178414,107.523331,1809.99,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
279,-7.180311001,107.525014,1805.7,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
280,-7.27407957,107.676154,2051.74,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
281,-7.292163474,107.6799611,2063.86,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
282,-7.271224217,107.7180325,2076.2,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
283,-7.237354983,107.7061463,2065.18,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
284,-7.241718901,107.6809129,2043.8,0.0,0.0,0.3333333333333333,Regosol,Perkebunan/Kebun,0.7392118,0
285,-7.096695065,107.6156961,2116.03,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
286,-7.104831,107.596719,2090.88,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
287,-7.111952457,107.5975188,2071.64,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
288,-7.120034,107.610336,2057.09,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
289,-7.104581,107.622393,2100.54,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
290,-7.101786,107.620299,2108.0,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
291,-7.117134999,107.607718,2059.37,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
292,-7.127181007,107.6117955,2032.94,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
293,-7.14288545,107.6117955,1982.97,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
294,-7.148798984,107.6028174,1943.29,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
295,-7.151451509,107.5944255,1913.66,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
296,-7.135748923,107.5830949,1958.13,0.75,0.2857142857142857,0.0,Andosol,Sawah Tadah Hujan,0.99342674,0
297,-7.121470301,107.578721,2022.39,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
298,-7.098224,107.580654,2110.26,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
299,-7.081836,107.583946,2153.25,0.75,0.5714285714285714,0.3333333333333333,Latosol,Sawah Tadah Hujan,0.99986726,1
300,-7.0879199,107.5977567,2134.31,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
301,-7.097623,107.595565,2114.04,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
302,-7.117187271,107.5758657,2040.11,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
303,-7.085064547,107.5380322,2202.94,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
304,-7.11052478,107.5370805,2112.96,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
305,-7.126705115,107.5342251,2031.05,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
306,-7.137650635,107.5418394,1948.11,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
307,-7.137174743,107.5465983,1940.6,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
308,-7.14819,107.557182,1867.35,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
309,-7.154927999,107.539887,1839.22,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
310,-7.147845469,107.5193241,1962.77,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
311,-7.154782755,107.5063854,2003.02,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
312,-7.129703001,107.506527,2124.04,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
313,-7.112904241,107.5142376,2162.4,0.125,0.5714285714285714,0.3333333333333333,Latosol,Hutan,0.99931806,1
314,-7.131704769,107.5536037,1971.06,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
315,-7.149785887,107.5718206,1866.16,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
316,-7.161207299,107.6044192,1912.25,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
317,-7.161607,107.626321,1973.49,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
318,-7.151451509,107.6179821,1974.87,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
319,-7.156686323,107.6160786,1954.05,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
320,-7.151451509,107.5979947,1919.37,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
321,-7.203644986,107.5022957,1937.88,0.125,0.8571428571428572,0.0,Podsolik,Hutan,0.99968296,1
322,-7.210188504,107.532039,1787.2,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
323,-7.189963086,107.532039,1759.62,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
324,-7.196506603,107.5219263,1805.9,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
325,-7.219111483,107.5213314,1852.68,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
326,-7.189963086,107.4963471,1985.91,0.125,0.8571428571428572,0.0,Podsolik,Hutan,0.99968296,1
327,-7.167358206,107.5082444,1940.46,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
328,-7.163194149,107.5219263,1868.98,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
329,-7.101328163,107.5463157,2137.1,0.75,0.5714285714285714,0.3333333333333333,Latosol,Sawah Tadah Hujan,0.99986726,1
330,-7.112035738,107.5534541,2073.83,0.625,0.5714285714285714,0.3333333333333333,Latosol,Sawah,0.9998195,1
331,-7.134640617,107.5677309,1942.15,1.0,0.2857142857142857,0.0,Andosol,Permukiman,0.9904824,0
332,-7.079318149,107.6165098,2151.61,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
333,-7.115604929,107.4969419,2214.05,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
334,-7.078128418,107.5219263,2243.23,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
335,-7.119174121,107.6849194,2093.33,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
336,-7.139399539,107.6754015,2078.12,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
337,-7.148322518,107.6926526,2079.57,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
338,-7.137020078,107.7069294,2085.18,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
339,-7.231008788,107.6438736,1986.28,1.0,0.2857142857142857,0.0,Andosol,Permukiman,0.9904824,0
340,-7.245880419,107.668858,2033.67,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
341,-7.25837259,107.6855142,2053.53,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
342,-7.220896079,107.6950321,2056.29,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
343,-7.228034462,107.6867039,2048.49,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
344,-7.222085809,107.6242431,1934.61,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
345,-7.223870405,107.6105612,1904.11,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
346,-7.219111483,107.5742744,1803.74,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
347,-7.237552306,107.5344184,1874.85,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
348,-7.239931767,107.5165725,1939.42,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
349,-7.246475285,107.5183571,1950.53,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
350,-7.244095824,107.5582131,1869.01,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
351,-7.217653,107.567704,1785.11,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
352,-7.22327554,107.5564285,1797.46,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
353,-7.232793384,107.5582131,1825.95,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
354,-7.223870405,107.5254955,1849.35,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
355,-7.225655001,107.5135982,1906.48,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
